trademark_id,country_registration,mktu_class,industry,applicant_type,trademark_type,representative_firm,priority_claimed,examination_duration_days,mktu_classes_count,company_age_years,previous_applications,trademark_value_k,examination_count,similarity_percent,maintenance_fee_usd,use_before_registration_months,opposition_count
TM20240209,Россия,Класс 28,Бытовая техника,Культурное учреждение,Словесный,,True,91.0,2,9.0,0,12.87,2,17.6,620.31,77.7,1
TM20240210,Кыргызстан,Класс 42,Автомобильная,Корпорация,Комбинированный,ЮрФирма_AJ,True,31.0,3,1.7,8,178.36,1,17.8,824.27,90.0,1
TM20240211,Казахстан,Класс 07,Недвижимость,ООО,Речевой,Самостоятельно,True,106.0,3,1.5,3,12.87,3,,1400.26,119.3,0
TM20240212,Казахстан,Класс 02,Фармацевтика,Творческий коллектив,Словесный,ЮрФирма_BF,False,102.0,4,5.7,0,500.0,3,49.2,1883.36,15.8,3
TM20240213,Россия,Класс 02,Программное обеспечение,ЗАО,Изобразительный,ЮрФирма_BM,True,45.0,2,1.9,6,500.0,2,36.9,1078.18,95.3,2
TM20240214,Беларусь,Класс 01,Телекоммуникации,ЗАО,Комбинированный,ЮрФирма_AJ,True,53.0,5,4.4,2,23.75,2,17.9,955.63,51.8,0
TM20240215,Россия,Класс 28,Телекоммуникации,Адвокатское образование,Словесный,Не указано,True,64.0,3,3.1,4,4.48,2,20.5,903.5,95.6,1
TM20240216,Кыргызстан,Класс 44,Полиграфия,Нотариальная контора,Изобразительный,Не указано,False,88.0,3,3.2,9,18.69,3,,779.33,7.7,0
TM20240217,Россия,Класс 45,Развлечения,Холдинг,Комбинированный,ЮрФирма_AN,True,41.0,6,12.3,0,194.62,3,50.9,414.67,17.1,2
TM20240218,Сингапур,Класс 31,Химическая промышленность,Творческий коллектив,Словесный,Не указано,False,57.0,3,11.0,10,19.27,3,7.8,1389.56,81.5,0
TM20240219,Кыргызстан,Класс 03,Пищевая промышленность,ООО,Комбинированный,Не указано,True,80.0,5,1.0,0,2.35,1,35.7,1141.37,99.9,0
TM20240220,Россия,Класс 44,Логистика,ООО,Словесный,ЮрФирма_AJ,False,44.0,3,7.1,9,4.96,1,0.8,909.79,76.6,0
TM20240221,Россия,Класс 06,Телекоммуникации,Индивидуальный предприниматель,Звуковой,Не указано,True,65.0,4,11.2,3,5.0,2,39.9,1134.37,,0
TM20240222,Россия,Класс 06,Деревообработка,ООО,Позиционный,ЮрФирма_AA,True,69.0,1,5.1,6,7.99,3,8.0,1111.87,114.3,0
TM20240223,Россия,Класс 24,Консалтинг,Иностранная компания,Голографический,Не указано,True,49.0,2,1.0,1,46.51,2,30.2,1314.64,84.0,3
TM20240224,Россия,Класс 01,Оптовая торговля,ООО,Объемный,Самостоятельно,False,68.0,5,2.6,20,109.65,3,30.1,14981.845148663362,56.1,2
TM20240225,Швеция,Класс 34,Консалтинг,ПАО,Комбинированный,Не указано,True,70.0,1,2.6,3,6.21,4,18.3,959.14,116.7,0
TM20240226,Армения,Класс 45,Пищевая промышленность,Индивидуальный предприниматель,Изобразительный,ЮрФирма_BH,False,55.0,3,0.8,5,9.59,4,23.9,1022.58,30.6,0
TM20240227,Россия,Класс 30,Финансовые услуги,АО,Изобразительный,ЮрФирма_BK,True,40.0,4,6.8,1,15.33,2,27.2,765.3,70.0,0
TM20240228,Беларусь,Класс 31,Машиностроение,Концерн,Словесный,Не указано,True,38.0,1,5.2,1,10.11,2,28.9,701.19,8.5,0
TM20240229,Россия,Класс 07,Страхование,Индивидуальный предприниматель,Звуковой,Самостоятельно,False,78.0,6,4.5,0,43.59,5,18.7,1244.97,42.4,3
TM20240230,Сингапур,Класс 01,СМИ,Концерн,Словесный,Самостоятельно,True,78.0,4,6.6,6,14.04,3,3.6,1574.18,44.0,0
TM20240231,Россия,Класс 31,Бытовая техника,Корпорация,Изобразительный,,False,60.0,4,8.7,0,49.46,3,60.4,729.2,3.4,3
TM20240232,Япония,Класс 18,Автомобильная,ПАО,Комбинированный,Самостоятельно,False,63.0,2,19.9,1,7.37,2,16.6,520.22,80.7,0
TM20240233,Италия,Класс 39,Бытовая техника,Фермерское хозяйство,Объемный,ЮрФирма_AE,True,57.0,4,3.6,8,20.17,1,3.9,551.61,73.8,0
TM20240234,Россия,Класс 02,Мебель,Культурное учреждение,Изобразительный,ЮрФирма_AL,True,98.0,3,10.9,0,27.0,1,23.1,835.8,94.1,2
TM20240235,Россия,Класс 05,Логистика,Индивидуальный предприниматель,Изобразительный,ЮрФирма_AS,True,58.0,3,1.2,3,15.09,3,74.4,783.52,13.5,3
TM20240236,Казахстан,Класс 07,Реклама,Холдинг,Комбинированный,ЮрФирма_AR,False,114.0,3,10.0,2,38.59,2,9.6,1266.89,56.4,0
TM20240237,Швейцария,Класс 24,Туризм,ООО,Символ,Не указано,True,51.0,5,0.5,4,5.92,3,,13700.25859956482,,0
TM20240238,Беларусь,Класс 31,Рестораны,АО,Объемный,,False,91.0,3,4.9,2,15.34,4,,1514.63,22.5,0
TM20240239,Кыргызстан,Класс 43,Пищевая промышленность,Иностранная компания,Словесный,ЮрФирма_BW,True,44.0,7,10.5,3,327.57,4,9.4,1412.41,56.6,2
TM20240240,Испания,Класс 05,Табачные изделия,Концерн,Цветовой,ЮрФирма_AI,False,75.0,3,8.0,6,17.56,2,47.1,6047.58012578191,56.5,0
TM20240241,Мексика,Класс 11,Табачные изделия,Религиозная организация,Словесный,Не указано,False,42.0,2,4.9,6,7.19,4,12.1,680.48,107.3,0
TM20240242,Казахстан,Класс 01,Энергетика,Холдинг,Словесный,ЮрФирма_AB,True,55.0,5,4.4,1,54.83,1,42.6,1083.07,94.7,0
TM20240243,Беларусь,Класс 04,Электроника,Корпорация,Словесный,ЮрФирма_AI,False,91.0,2,6.2,5,8.71,3,11.0,795.54,18.9,0
TM20240244,США,Класс 07,Финансовые услуги,ПАО,Изобразительный,Не указано,False,43.0,5,14.3,0,23.47,2,45.6,335.07,47.8,0
TM20240245,Россия,Класс 18,Гостиничный бизнес,Индивидуальный предприниматель,Комбинированный,ЮрФирма_AN,True,104.0,7,13.2,0,3.71,2,28.7,991.39,54.4,1
TM20240246,Нидерланды,Класс 10,Туризм,Индивидуальный предприниматель,Комбинированный,Самостоятельно,True,86.0,6,5.4,4,23.2,2,,843.23,109.0,0
TM20240247,Россия,Класс 07,Оптовая торговля,ЗАО,Позиционный,ЮрФирма_BJ,True,86.0,3,5.3,5,10.28,2,41.4,640.55,19.9,2
TM20240248,Россия,Класс 20,Пищевая промышленность,Концерн,Комбинированный,Самостоятельно,True,86.0,6,3.4,1,49.56,3,25.9,848.5,87.8,2
TM20240249,Индия,Класс 34,Логистика,Индивидуальный предприниматель,Словесный,ЮрФирма_AF,True,106.0,3,1.6,5,22.02,2,26.3,1577.01,38.2,0
TM20240250,Россия,Класс 04,Химическая промышленность,АО,Комбинированный,ЮрФирма_BI,True,75.0,9,1.2,2,12.61,5,15.2,1304.49,30.4,3
TM20240251,Россия,Класс 06,Электроника,ООО,Звуковой,ЮрФирма_BW,True,55.0,5,1.5,14,9.58,3,41.8,1559.27,15.5,1
TM20240252,Россия,Класс 25,Сельское хозяйство,ПАО,Комбинированный,Самостоятельно,True,80.0,2,1.7,10,5.73,3,30.3,1041.09,73.3,1
TM20240253,Беларусь,Класс 30,Пищевая промышленность,АО,Изобразительный,Не указано,True,65.0,6,3.9,7,9.99,2,5.4,504.11,70.2,0
TM20240254,Австралия,Класс 34,СМИ,ООО,Комбинированный,ЮрФирма_AY,True,100.0,4,0.6,1,8.57,3,44.7,460.85,78.3,0
TM20240255,Россия,Класс 03,Консалтинг,Индивидуальный предприниматель,Комбинированный,,True,67.0,3,2.3,5,2.89,3,9.7,605.64,114.2,1
TM20240256,Россия,Класс 14,Пищевая промышленность,ООО,Изобразительный,ЮрФирма_AP,True,137.0,2,9.5,3,26.23,2,16.7,1683.43,10.6,4
TM20240257,Казахстан,Класс 39,Транспорт,ЗАО,Цветовой,Самостоятельно,True,87.0,4,0.8,7,7.51,1,32.3,1057.22,44.2,0
TM20240258,ОАЭ,Класс 07,Оптовая торговля,Образовательное учреждение,Словесный,Не указано,False,49.0,2,0.8,4,7.35,5,43.8,1089.12,46.6,0
TM20240259,Россия,Класс 08,Металлургия,ООО,Словесный,ЮрФирма_AE,True,65.0,6,2.5,8,2.21,3,28.1,998.99,96.7,1
TM20240260,ОАЭ,Класс 44,Образование,ЗАО,Световой,ЮрФирма_AH,False,66.0,2,4.7,0,6.68,3,20.6,1129.57,,0
TM20240261,Польша,Класс 02,Гостиничный бизнес,ПАО,Цветовой,Самостоятельно,False,100.0,3,2.9,4,16.85,2,33.7,653.48,15.9,0
TM20240262,Россия,Класс 25,Бытовая техника,Иностранная компания,Комбинированный,Не указано,True,85.0,2,9.6,1,29.72,2,39.7,887.34,54.0,1
TM20240263,Бразилия,Класс 35,Фармацевтика,ООО,Изобразительный,Самостоятельно,False,49.0,3,0.1,1,64.28,2,10.0,15281.728801146046,,0
TM20240264,Кыргызстан,Класс 03,Спорт,Индивидуальный предприниматель,Надпись,ЮрФирма_BU,True,68.0,2,0.6,3,7.55,1,23.7,1109.31,98.0,0
TM20240265,Беларусь,Класс 26,Гостиничный бизнес,Нотариальная контора,Изобразительный,Самостоятельно,False,60.0,5,16.7,8,10.16,3,46.3,1154.04,117.0,0
TM20240266,Казахстан,Класс 10,Металлургия,Культурное учреждение,Изобразительный,ЮрФирма_BD,True,86.0,5,0.6,2,20.74,3,12.1,770.34,114.5,0
TM20240267,Бразилия,Класс 35,Металлургия,АО,Комбинированный,Не указано,False,89.0,4,2.4,3,25.29,2,9.9,383.76,14.1,0
TM20240268,Турция,Класс 39,Рестораны,ПАО,Изобразительный,Не указано,True,97.0,4,6.1,3,8.66,5,16.4,897.91,75.0,0
TM20240269,Франция,Класс 37,Образование,Индивидуальный предприниматель,Комбинированный,Не указано,False,88.0,4,15.9,9,3.21,3,22.4,10273.526432405013,95.6,0
TM20240270,Вьетнам,Класс 01,СМИ,Индивидуальный предприниматель,Слоган,Не указано,True,52.0,3,19.3,5,5.79,2,30.7,603.55,61.9,0
TM20240271,Казахстан,Класс 29,Энергетика,Индивидуальный предприниматель,Словесный,Не указано,False,66.0,6,7.6,4,20.44,2,12.2,704.78,116.1,0
TM20240272,Индия,Класс 40,Полиграфия,Концерн,Словесный,ЮрФирма_AG,False,91.0,5,14.6,6,3.71,2,48.9,16625.03320796923,67.1,0
TM20240273,Швейцария,Класс 20,Научные исследования,ООО,Изобразительный,Не указано,False,102.0,5,1.4,0,15.32,3,45.4,1020.85,27.7,0
TM20240274,Россия,Класс 18,Оптовая торговля,Индивидуальный предприниматель,Комбинированный,ЮрФирма_AY,True,44.0,1,,13,59.24,5,15.2,1161.34,21.8,0
TM20240275,Россия,Класс 01,Сельское хозяйство,Индивидуальный предприниматель,Звуковой,ЮрФирма_BJ,True,80.0,5,0.6,5,19.39,1,44.0,1438.8,8.0,0
TM20240276,Казахстан,Класс 36,Спорт,Индивидуальный предприниматель,Шрифт,ЮрФирма_BL,False,66.0,6,3.0,6,12.12,2,24.7,741.53,96.9,0
TM20240277,Нидерланды,Класс 01,Ювелирные изделия,АО,Объемный,ЮрФирма_AX,True,73.0,4,3.7,4,26.68,1,20.5,654.3,44.8,0
TM20240278,Россия,Класс 05,Рестораны,ПАО,Цифры,ЮрФирма_BR,True,85.0,4,5.9,6,12.73,2,48.4,850.36,4.8,3
TM20240279,Китай,Класс 40,Логистика,ПАО,Словесный,Самостоятельно,False,68.0,2,4.3,2,6.68,3,34.2,670.43,,0
TM20240280,Россия,Класс 42,Транспорт,ЗАО,Словесный,ЮрФирма_AO,False,71.0,5,6.7,1,10.7,1,35.4,731.01,10.1,1
TM20240281,Казахстан,Класс 45,Мебель,ЗАО,Изобразительный,ЮрФирма_BJ,True,48.0,1,7.1,7,3.83,3,,955.62,93.2,0
TM20240282,Армения,Класс 10,Химическая промышленность,Корпорация,Обонятельный,ЮрФирма_BI,True,66.0,3,8.5,0,16.96,3,40.7,797.01,51.9,0
